,date,cpi_value,cpi_year,cpi_month
886,1950-03-01 00:00:00.000000,23.6,1950,03
887,1950-02-01 00:00:00.000000,23.5,1950,02
888,1950-01-01 00:00:00.000000,23.5,1950,01
889,1949-12-01 00:00:00.000000,23.6,1949,12
890,1949-11-01 00:00:00.000000,23.8,1949,11
891,1949-10-01 00:00:00.000000,23.7,1949,10
892,1949-09-01 00:00:00.000000,23.9,1949,09
893,1949-08-01 00:00:00.000000,23.8,1949,08
894,1949-07-01 00:00:00.000000,23.7,1949,07
895,1949-06-01 00:00:00.000000,23.9,1949,06
896,1949-05-01 00:00:00.000000,23.8,1949,05
897,1949-04-01 00:00:00.000000,23.9,1949,04
898,1949-03-01 00:00:00.000000,23.8,1949,03
899,1949-02-01 00:00:00.000000,23.8,1949,02
900,1949-01-01 00:00:00.000000,24.0,1949,01
901,1948-12-01 00:00:00.000000,24.1,1948,12
902,1948-11-01 00:00:00.000000,24.2,1948,11
903,1948-10-01 00:00:00.000000,24.4,1948,10
904,1948-09-01 00:00:00.000000,24.5,1948,09
905,1948-08-01 00:00:00.000000,24.5,1948,08
906,1948-07-01 00:00:00.000000,24.4,1948,07
907,1948-06-01 00:00:00.000000,24.1,1948,06
908,1948-05-01 00:00:00.000000,23.9,1948,05
909,1948-04-01 00:00:00.000000,23.8,1948,04
910,1948-03-01 00:00:00.000000,23.4,1948,03
911,1948-02-01 00:00:00.000000,23.5,1948,02
912,1948-01-01 00:00:00.000000,23.7,1948,01
913,1947-12-01 00:00:00.000000,23.4,1947,12
914,1947-11-01 00:00:00.000000,23.1,1947,11
915,1947-10-01 00:00:00.000000,23.0,1947,10
916,1947-09-01 00:00:00.000000,23.0,1947,09
917,1947-08-01 00:00:00.000000,22.5,1947,08
918,1947-07-01 00:00:00.000000,22.2,1947,07
919,1947-06-01 00:00:00.000000,22.0,1947,06
920,1947-05-01 00:00:00.000000,21.9,1947,05
921,1947-04-01 00:00:00.000000,21.9,1947,04
922,1947-03-01 00:00:00.000000,21.9,1947,03
923,1947-02-01 00:00:00.000000,21.5,1947,02
924,1947-01-01 00:00:00.000000,21.5,1947,01
925,1946-12-01 00:00:00.000000,21.5,1946,12
926,1946-11-01 00:00:00.000000,21.3,1946,11
927,1946-10-01 00:00:00.000000,20.8,1946,10
928,1946-09-01 00:00:00.000000,20.4,1946,09
929,1946-08-01 00:00:00.000000,20.2,1946,08
930,1946-07-01 00:00:00.000000,19.8,1946,07
931,1946-06-01 00:00:00.000000,18.7,1946,06
932,1946-05-01 00:00:00.000000,18.5,1946,05
933,1946-04-01 00:00:00.000000,18.4,1946,04
934,1946-03-01 00:00:00.000000,18.3,1946,03
935,1946-02-01 00:00:00.000000,18.1,1946,02
936,1946-01-01 00:00:00.000000,18.2,1946,01
937,1945-12-01 00:00:00.000000,18.2,1945,12
938,1945-11-01 00:00:00.000000,18.1,1945,11
939,1945-10-01 00:00:00.000000,18.1,1945,10
940,1945-09-01 00:00:00.000000,18.1,1945,09
941,1945-08-01 00:00:00.000000,18.1,1945,08
942,1945-07-01 00:00:00.000000,18.1,1945,07
943,1945-06-01 00:00:00.000000,18.1,1945,06
944,1945-05-01 00:00:00.000000,17.9,1945,05
945,1945-04-01 00:00:00.000000,17.8,1945,04
946,1945-03-01 00:00:00.000000,17.8,1945,03
947,1945-02-01 00:00:00.000000,17.8,1945,02
948,1945-01-01 00:00:00.000000,17.8,1945,01
949,1944-12-01 00:00:00.000000,17.8,1944,12
950,1944-11-01 00:00:00.000000,17.7,1944,11
951,1944-10-01 00:00:00.000000,17.7,1944,10
952,1944-09-01 00:00:00.000000,17.7,1944,09
953,1944-08-01 00:00:00.000000,17.7,1944,08
954,1944-07-01 00:00:00.000000,17.7,1944,07
955,1944-06-01 00:00:00.000000,17.6,1944,06
956,1944-05-01 00:00:00.000000,17.5,1944,05
957,1944-04-01 00:00:00.000000,17.5,1944,04
958,1944-03-01 00:00:00.000000,17.4,1944,03
959,1944-02-01 00:00:00.000000,17.4,1944,02
960,1944-01-01 00:00:00.000000,17.4,1944,01
961,1943-12-01 00:00:00.000000,17.4,1943,12
962,1943-11-01 00:00:00.000000,17.4,1943,11
963,1943-10-01 00:00:00.000000,17.4,1943,10
964,1943-09-01 00:00:00.000000,17.4,1943,09
965,1943-08-01 00:00:00.000000,17.3,1943,08
966,1943-07-01 00:00:00.000000,17.4,1943,07
967,1943-06-01 00:00:00.000000,17.5,1943,06
968,1943-05-01 00:00:00.000000,17.5,1943,05
969,1943-04-01 00:00:00.000000,17.4,1943,04
970,1943-03-01 00:00:00.000000,17.2,1943,03
971,1943-02-01 00:00:00.000000,16.9,1943,02
972,1943-01-01 00:00:00.000000,16.9,1943,01
973,1942-12-01 00:00:00.000000,16.9,1942,12
974,1942-11-01 00:00:00.000000,16.8,1942,11
975,1942-10-01 00:00:00.000000,16.7,1942,10
976,1942-09-01 00:00:00.000000,16.5,1942,09
977,1942-08-01 00:00:00.000000,16.5,1942,08
978,1942-07-01 00:00:00.000000,16.4,1942,07
979,1942-06-01 00:00:00.000000,16.3,1942,06
980,1942-05-01 00:00:00.000000,16.3,1942,05
981,1942-04-01 00:00:00.000000,16.1,1942,04
982,1942-03-01 00:00:00.000000,16.0,1942,03
983,1942-02-01 00:00:00.000000,15.8,1942,02
984,1942-01-01 00:00:00.000000,15.7,1942,01
985,1941-12-01 00:00:00.000000,15.5,1941,12
986,1941-11-01 00:00:00.000000,15.4,1941,11
987,1941-10-01 00:00:00.000000,15.3,1941,10
988,1941-09-01 00:00:00.000000,15.1,1941,09
989,1941-08-01 00:00:00.000000,14.9,1941,08
990,1941-07-01 00:00:00.000000,14.7,1941,07
991,1941-06-01 00:00:00.000000,14.7,1941,06
992,1941-05-01 00:00:00.000000,14.4,1941,05
993,1941-04-01 00:00:00.000000,14.3,1941,04
994,1941-03-01 00:00:00.000000,14.2,1941,03
995,1941-02-01 00:00:00.000000,14.1,1941,02
996,1941-01-01 00:00:00.000000,14.1,1941,01
997,1940-12-01 00:00:00.000000,14.1,1940,12
998,1940-11-01 00:00:00.000000,14.0,1940,11
999,1940-10-01 00:00:00.000000,14.0,1940,10
1000,1940-09-01 00:00:00.000000,14.0,1940,09
1001,1940-08-01 00:00:00.000000,14.0,1940,08
1002,1940-07-01 00:00:00.000000,14.0,1940,07
1003,1940-06-01 00:00:00.000000,14.1,1940,06
1004,1940-05-01 00:00:00.000000,14.0,1940,05
1005,1940-04-01 00:00:00.000000,14.0,1940,04
1006,1940-03-01 00:00:00.000000,14.0,1940,03
1007,1940-02-01 00:00:00.000000,14.0,1940,02
1008,1940-01-01 00:00:00.000000,13.9,1940,01
1009,1939-12-01 00:00:00.000000,14.0,1939,12
1010,1939-11-01 00:00:00.000000,14.0,1939,11
1011,1939-10-01 00:00:00.000000,14.0,1939,10
1012,1939-09-01 00:00:00.000000,14.1,1939,09
1013,1939-08-01 00:00:00.000000,13.8,1939,08
1014,1939-07-01 00:00:00.000000,13.8,1939,07
1015,1939-06-01 00:00:00.000000,13.8,1939,06
1016,1939-05-01 00:00:00.000000,13.8,1939,05
1017,1939-04-01 00:00:00.000000,13.8,1939,04
1018,1939-03-01 00:00:00.000000,13.9,1939,03
1019,1939-02-01 00:00:00.000000,13.9,1939,02
1020,1939-01-01 00:00:00.000000,14.0,1939,01
1021,1938-12-01 00:00:00.000000,14.0,1938,12
1022,1938-11-01 00:00:00.000000,14.0,1938,11
1023,1938-10-01 00:00:00.000000,14.0,1938,10
1024,1938-09-01 00:00:00.000000,14.1,1938,09
1025,1938-08-01 00:00:00.000000,14.1,1938,08
1026,1938-07-01 00:00:00.000000,14.1,1938,07
1027,1938-06-01 00:00:00.000000,14.1,1938,06
1028,1938-05-01 00:00:00.000000,14.1,1938,05
1029,1938-04-01 00:00:00.000000,14.2,1938,04
1030,1938-03-01 00:00:00.000000,14.1,1938,03
1031,1938-02-01 00:00:00.000000,14.1,1938,02
1032,1938-01-01 00:00:00.000000,14.2,1938,01
1033,1937-12-01 00:00:00.000000,14.4,1937,12
1034,1937-11-01 00:00:00.000000,14.5,1937,11
1035,1937-10-01 00:00:00.000000,14.6,1937,10
1036,1937-09-01 00:00:00.000000,14.6,1937,09
1037,1937-08-01 00:00:00.000000,14.5,1937,08
1038,1937-07-01 00:00:00.000000,14.5,1937,07
1039,1937-06-01 00:00:00.000000,14.4,1937,06
1040,1937-05-01 00:00:00.000000,14.4,1937,05
1041,1937-04-01 00:00:00.000000,14.3,1937,04
1042,1937-03-01 00:00:00.000000,14.2,1937,03
1043,1937-02-01 00:00:00.000000,14.1,1937,02
1044,1937-01-01 00:00:00.000000,14.1,1937,01
1045,1936-12-01 00:00:00.000000,14.0,1936,12
1046,1936-11-01 00:00:00.000000,14.0,1936,11
1047,1936-10-01 00:00:00.000000,14.0,1936,10
1048,1936-09-01 00:00:00.000000,14.0,1936,09
1049,1936-08-01 00:00:00.000000,14.0,1936,08
1050,1936-07-01 00:00:00.000000,13.9,1936,07
1051,1936-06-01 00:00:00.000000,13.8,1936,06
1052,1936-05-01 00:00:00.000000,13.7,1936,05
1053,1936-04-01 00:00:00.000000,13.7,1936,04
1054,1936-03-01 00:00:00.000000,13.7,1936,03
1055,1936-02-01 00:00:00.000000,13.8,1936,02
1056,1936-01-01 00:00:00.000000,13.8,1936,01
1057,1935-12-01 00:00:00.000000,13.8,1935,12
1058,1935-11-01 00:00:00.000000,13.8,1935,11
1059,1935-10-01 00:00:00.000000,13.7,1935,10
1060,1935-09-01 00:00:00.000000,13.7,1935,09
1061,1935-08-01 00:00:00.000000,13.7,1935,08
1062,1935-07-01 00:00:00.000000,13.7,1935,07
1063,1935-06-01 00:00:00.000000,13.7,1935,06
1064,1935-05-01 00:00:00.000000,13.8,1935,05
1065,1935-04-01 00:00:00.000000,13.8,1935,04
1066,1935-03-01 00:00:00.000000,13.7,1935,03
1067,1935-02-01 00:00:00.000000,13.7,1935,02
1068,1935-01-01 00:00:00.000000,13.6,1935,01
1069,1934-12-01 00:00:00.000000,13.4,1934,12
1070,1934-11-01 00:00:00.000000,13.5,1934,11
1071,1934-10-01 00:00:00.000000,13.5,1934,10
1072,1934-09-01 00:00:00.000000,13.6,1934,09
1073,1934-08-01 00:00:00.000000,13.4,1934,08
1074,1934-07-01 00:00:00.000000,13.4,1934,07
1075,1934-06-01 00:00:00.000000,13.4,1934,06
1076,1934-05-01 00:00:00.000000,13.3,1934,05
1077,1934-04-01 00:00:00.000000,13.3,1934,04
1078,1934-03-01 00:00:00.000000,13.3,1934,03
1079,1934-02-01 00:00:00.000000,13.3,1934,02
1080,1934-01-01 00:00:00.000000,13.2,1934,01
1081,1933-12-01 00:00:00.000000,13.2,1933,12
1082,1933-11-01 00:00:00.000000,13.2,1933,11
1083,1933-10-01 00:00:00.000000,13.2,1933,10
1084,1933-09-01 00:00:00.000000,13.2,1933,09
1085,1933-08-01 00:00:00.000000,13.2,1933,08
1086,1933-07-01 00:00:00.000000,13.1,1933,07
1087,1933-06-01 00:00:00.000000,12.7,1933,06
1088,1933-05-01 00:00:00.000000,12.6,1933,05
1089,1933-04-01 00:00:00.000000,12.6,1933,04
1090,1933-03-01 00:00:00.000000,12.6,1933,03
1091,1933-02-01 00:00:00.000000,12.7,1933,02
1092,1933-01-01 00:00:00.000000,12.9,1933,01
1093,1932-12-01 00:00:00.000000,13.1,1932,12
1094,1932-11-01 00:00:00.000000,13.2,1932,11
1095,1932-10-01 00:00:00.000000,13.3,1932,10
1096,1932-09-01 00:00:00.000000,13.4,1932,09
1097,1932-08-01 00:00:00.000000,13.5,1932,08
1098,1932-07-01 00:00:00.000000,13.6,1932,07
1099,1932-06-01 00:00:00.000000,13.6,1932,06
1100,1932-05-01 00:00:00.000000,13.7,1932,05
1101,1932-04-01 00:00:00.000000,13.9,1932,04
1102,1932-03-01 00:00:00.000000,14.0,1932,03
1103,1932-02-01 00:00:00.000000,14.1,1932,02
1104,1932-01-01 00:00:00.000000,14.3,1932,01
1105,1931-12-01 00:00:00.000000,14.6,1931,12
1106,1931-11-01 00:00:00.000000,14.7,1931,11
1107,1931-10-01 00:00:00.000000,14.9,1931,10
1108,1931-09-01 00:00:00.000000,15.0,1931,09
1109,1931-08-01 00:00:00.000000,15.1,1931,08
1110,1931-07-01 00:00:00.000000,15.1,1931,07
1111,1931-06-01 00:00:00.000000,15.1,1931,06
1112,1931-05-01 00:00:00.000000,15.3,1931,05
1113,1931-04-01 00:00:00.000000,15.5,1931,04
1114,1931-03-01 00:00:00.000000,15.6,1931,03
1115,1931-02-01 00:00:00.000000,15.7,1931,02
1116,1931-01-01 00:00:00.000000,15.9,1931,01
1117,1930-12-01 00:00:00.000000,16.1,1930,12
1118,1930-11-01 00:00:00.000000,16.4,1930,11
1119,1930-10-01 00:00:00.000000,16.5,1930,10
1120,1930-09-01 00:00:00.000000,16.6,1930,09
1121,1930-08-01 00:00:00.000000,16.5,1930,08
1122,1930-07-01 00:00:00.000000,16.6,1930,07
1123,1930-06-01 00:00:00.000000,16.8,1930,06
1124,1930-05-01 00:00:00.000000,16.9,1930,05
1125,1930-04-01 00:00:00.000000,17.0,1930,04
1126,1930-03-01 00:00:00.000000,16.9,1930,03
1127,1930-02-01 00:00:00.000000,17.0,1930,02
1128,1930-01-01 00:00:00.000000,17.1,1930,01
1129,1929-12-01 00:00:00.000000,17.2,1929,12
1130,1929-11-01 00:00:00.000000,17.3,1929,11
1131,1929-10-01 00:00:00.000000,17.3,1929,10
1132,1929-09-01 00:00:00.000000,17.3,1929,09
1133,1929-08-01 00:00:00.000000,17.3,1929,08
1134,1929-07-01 00:00:00.000000,17.3,1929,07
1135,1929-06-01 00:00:00.000000,17.1,1929,06
1136,1929-05-01 00:00:00.000000,17.0,1929,05
1137,1929-04-01 00:00:00.000000,16.9,1929,04
1138,1929-03-01 00:00:00.000000,17.0,1929,03
1139,1929-02-01 00:00:00.000000,17.1,1929,02
1140,1929-01-01 00:00:00.000000,17.1,1929,01
1141,1928-12-01 00:00:00.000000,17.1,1928,12
1142,1928-11-01 00:00:00.000000,17.2,1928,11
1143,1928-10-01 00:00:00.000000,17.2,1928,10
1144,1928-09-01 00:00:00.000000,17.3,1928,09
1145,1928-08-01 00:00:00.000000,17.1,1928,08
1146,1928-07-01 00:00:00.000000,17.1,1928,07
1147,1928-06-01 00:00:00.000000,17.1,1928,06
1148,1928-05-01 00:00:00.000000,17.2,1928,05
1149,1928-04-01 00:00:00.000000,17.1,1928,04
1150,1928-03-01 00:00:00.000000,17.1,1928,03
1151,1928-02-01 00:00:00.000000,17.1,1928,02
1152,1928-01-01 00:00:00.000000,17.3,1928,01
1153,1927-12-01 00:00:00.000000,17.3,1927,12
1154,1927-11-01 00:00:00.000000,17.3,1927,11
1155,1927-10-01 00:00:00.000000,17.4,1927,10
1156,1927-09-01 00:00:00.000000,17.3,1927,09
1157,1927-08-01 00:00:00.000000,17.2,1927,08
1158,1927-07-01 00:00:00.000000,17.3,1927,07
1159,1927-06-01 00:00:00.000000,17.6,1927,06
1160,1927-05-01 00:00:00.000000,17.4,1927,05
1161,1927-04-01 00:00:00.000000,17.3,1927,04
1162,1927-03-01 00:00:00.000000,17.3,1927,03
1163,1927-02-01 00:00:00.000000,17.4,1927,02
1164,1927-01-01 00:00:00.000000,17.5,1927,01
1165,1926-12-01 00:00:00.000000,17.7,1926,12
1166,1926-11-01 00:00:00.000000,17.7,1926,11
1167,1926-10-01 00:00:00.000000,17.6,1926,10
1168,1926-09-01 00:00:00.000000,17.5,1926,09
1169,1926-08-01 00:00:00.000000,17.4,1926,08
1170,1926-07-01 00:00:00.000000,17.5,1926,07
1171,1926-06-01 00:00:00.000000,17.7,1926,06
1172,1926-05-01 00:00:00.000000,17.8,1926,05
1173,1926-04-01 00:00:00.000000,17.9,1926,04
1174,1926-03-01 00:00:00.000000,17.8,1926,03
1175,1926-02-01 00:00:00.000000,17.9,1926,02
1176,1926-01-01 00:00:00.000000,17.9,1926,01
1177,1925-12-01 00:00:00.000000,17.9,1925,12
1178,1925-11-01 00:00:00.000000,18.0,1925,11
1179,1925-10-01 00:00:00.000000,17.7,1925,10
1180,1925-09-01 00:00:00.000000,17.7,1925,09
1181,1925-08-01 00:00:00.000000,17.7,1925,08
1182,1925-07-01 00:00:00.000000,17.7,1925,07
1183,1925-06-01 00:00:00.000000,17.5,1925,06
1184,1925-05-01 00:00:00.000000,17.3,1925,05
1185,1925-04-01 00:00:00.000000,17.2,1925,04
1186,1925-03-01 00:00:00.000000,17.3,1925,03
1187,1925-02-01 00:00:00.000000,17.2,1925,02
1188,1925-01-01 00:00:00.000000,17.3,1925,01
1189,1924-12-01 00:00:00.000000,17.3,1924,12
1190,1924-11-01 00:00:00.000000,17.2,1924,11
1191,1924-10-01 00:00:00.000000,17.2,1924,10
1192,1924-09-01 00:00:00.000000,17.1,1924,09
1193,1924-08-01 00:00:00.000000,17.0,1924,08
1194,1924-07-01 00:00:00.000000,17.1,1924,07
1195,1924-06-01 00:00:00.000000,17.0,1924,06
1196,1924-05-01 00:00:00.000000,17.0,1924,05
1197,1924-04-01 00:00:00.000000,17.0,1924,04
1198,1924-03-01 00:00:00.000000,17.1,1924,03
1199,1924-02-01 00:00:00.000000,17.2,1924,02
1200,1924-01-01 00:00:00.000000,17.3,1924,01
1201,1923-12-01 00:00:00.000000,17.3,1923,12
1202,1923-11-01 00:00:00.000000,17.3,1923,11
1203,1923-10-01 00:00:00.000000,17.3,1923,10
1204,1923-09-01 00:00:00.000000,17.2,1923,09
1205,1923-08-01 00:00:00.000000,17.1,1923,08
1206,1923-07-01 00:00:00.000000,17.2,1923,07
1207,1923-06-01 00:00:00.000000,17.0,1923,06
1208,1923-05-01 00:00:00.000000,16.9,1923,05
1209,1923-04-01 00:00:00.000000,16.9,1923,04
1210,1923-03-01 00:00:00.000000,16.8,1923,03
1211,1923-02-01 00:00:00.000000,16.8,1923,02
1212,1923-01-01 00:00:00.000000,16.8,1923,01
1213,1922-12-01 00:00:00.000000,16.9,1922,12
1214,1922-11-01 00:00:00.000000,16.8,1922,11
1215,1922-10-01 00:00:00.000000,16.7,1922,10
1216,1922-09-01 00:00:00.000000,16.6,1922,09
1217,1922-08-01 00:00:00.000000,16.6,1922,08
1218,1922-07-01 00:00:00.000000,16.8,1922,07
1219,1922-06-01 00:00:00.000000,16.7,1922,06
1220,1922-05-01 00:00:00.000000,16.7,1922,05
1221,1922-04-01 00:00:00.000000,16.7,1922,04
1222,1922-03-01 00:00:00.000000,16.7,1922,03
1223,1922-02-01 00:00:00.000000,16.9,1922,02
1224,1922-01-01 00:00:00.000000,16.9,1922,01
1225,1921-12-01 00:00:00.000000,17.3,1921,12
1226,1921-11-01 00:00:00.000000,17.4,1921,11
1227,1921-10-01 00:00:00.000000,17.5,1921,10
1228,1921-09-01 00:00:00.000000,17.5,1921,09
1229,1921-08-01 00:00:00.000000,17.7,1921,08
1230,1921-07-01 00:00:00.000000,17.7,1921,07
1231,1921-06-01 00:00:00.000000,17.6,1921,06
1232,1921-05-01 00:00:00.000000,17.7,1921,05
1233,1921-04-01 00:00:00.000000,18.1,1921,04
1234,1921-03-01 00:00:00.000000,18.3,1921,03
1235,1921-02-01 00:00:00.000000,18.4,1921,02
1236,1921-01-01 00:00:00.000000,19.0,1921,01
1237,1920-12-01 00:00:00.000000,19.4,1920,12
1238,1920-11-01 00:00:00.000000,19.8,1920,11
1239,1920-10-01 00:00:00.000000,19.9,1920,10
1240,1920-09-01 00:00:00.000000,20.0,1920,09
1241,1920-08-01 00:00:00.000000,20.3,1920,08
1242,1920-07-01 00:00:00.000000,20.8,1920,07
1243,1920-06-01 00:00:00.000000,20.9,1920,06
1244,1920-05-01 00:00:00.000000,20.6,1920,05
1245,1920-04-01 00:00:00.000000,20.3,1920,04
1246,1920-03-01 00:00:00.000000,19.7,1920,03
1247,1920-02-01 00:00:00.000000,19.5,1920,02
1248,1920-01-01 00:00:00.000000,19.3,1920,01
1249,1919-12-01 00:00:00.000000,18.9,1919,12
1250,1919-11-01 00:00:00.000000,18.5,1919,11
1251,1919-10-01 00:00:00.000000,18.1,1919,10
1252,1919-09-01 00:00:00.000000,17.8,1919,09
1253,1919-08-01 00:00:00.000000,17.7,1919,08
1254,1919-07-01 00:00:00.000000,17.4,1919,07
1255,1919-06-01 00:00:00.000000,16.9,1919,06
1256,1919-05-01 00:00:00.000000,16.9,1919,05
1257,1919-04-01 00:00:00.000000,16.7,1919,04
1258,1919-03-01 00:00:00.000000,16.4,1919,03
1259,1919-02-01 00:00:00.000000,16.2,1919,02
1260,1919-01-01 00:00:00.000000,16.5,1919,01
1261,1918-12-01 00:00:00.000000,16.5,1918,12
1262,1918-11-01 00:00:00.000000,16.3,1918,11
1263,1918-10-01 00:00:00.000000,16.0,1918,10
1264,1918-09-01 00:00:00.000000,15.7,1918,09
1265,1918-08-01 00:00:00.000000,15.4,1918,08
1266,1918-07-01 00:00:00.000000,15.1,1918,07
1267,1918-06-01 00:00:00.000000,14.7,1918,06
1268,1918-05-01 00:00:00.000000,14.5,1918,05
1269,1918-04-01 00:00:00.000000,14.2,1918,04
1270,1918-03-01 00:00:00.000000,14.0,1918,03
1271,1918-02-01 00:00:00.000000,14.1,1918,02
1272,1918-01-01 00:00:00.000000,14.0,1918,01
1273,1917-12-01 00:00:00.000000,13.7,1917,12
1274,1917-11-01 00:00:00.000000,13.5,1917,11
1275,1917-10-01 00:00:00.000000,13.5,1917,10
1276,1917-09-01 00:00:00.000000,13.3,1917,09
1277,1917-08-01 00:00:00.000000,13.0,1917,08
1278,1917-07-01 00:00:00.000000,12.8,1917,07
1279,1917-06-01 00:00:00.000000,13.0,1917,06
1280,1917-05-01 00:00:00.000000,12.8,1917,05
1281,1917-04-01 00:00:00.000000,12.6,1917,04
1282,1917-03-01 00:00:00.000000,12.0,1917,03
1283,1917-02-01 00:00:00.000000,12.0,1917,02
1284,1917-01-01 00:00:00.000000,11.7,1917,01
1285,1916-12-01 00:00:00.000000,11.6,1916,12
1286,1916-11-01 00:00:00.000000,11.5,1916,11
1287,1916-10-01 00:00:00.000000,11.3,1916,10
1288,1916-09-01 00:00:00.000000,11.1,1916,09
1289,1916-08-01 00:00:00.000000,10.9,1916,08
1290,1916-07-01 00:00:00.000000,10.8,1916,07
1291,1916-06-01 00:00:00.000000,10.8,1916,06
1292,1916-05-01 00:00:00.000000,10.7,1916,05
1293,1916-04-01 00:00:00.000000,10.6,1916,04
1294,1916-03-01 00:00:00.000000,10.5,1916,03
1295,1916-02-01 00:00:00.000000,10.4,1916,02
1296,1916-01-01 00:00:00.000000,10.4,1916,01
1297,1915-12-01 00:00:00.000000,10.3,1915,12
1298,1915-11-01 00:00:00.000000,10.3,1915,11
1299,1915-10-01 00:00:00.000000,10.2,1915,10
1300,1915-09-01 00:00:00.000000,10.1,1915,09
1301,1915-08-01 00:00:00.000000,10.1,1915,08
1302,1915-07-01 00:00:00.000000,10.1,1915,07
1303,1915-06-01 00:00:00.000000,10.1,1915,06
1304,1915-05-01 00:00:00.000000,10.1,1915,05
1305,1915-04-01 00:00:00.000000,10.0,1915,04
1306,1915-03-01 00:00:00.000000,9.9,1915,03
1307,1915-02-01 00:00:00.000000,10.0,1915,02
1308,1915-01-01 00:00:00.000000,10.1,1915,01
1309,1914-12-01 00:00:00.000000,10.1,1914,12
1310,1914-11-01 00:00:00.000000,10.2,1914,11
1311,1914-10-01 00:00:00.000000,10.1,1914,10
1312,1914-09-01 00:00:00.000000,10.2,1914,09
1313,1914-08-01 00:00:00.000000,10.2,1914,08
1314,1914-07-01 00:00:00.000000,10.0,1914,07
1315,1914-06-01 00:00:00.000000,9.9,1914,06
1316,1914-05-01 00:00:00.000000,9.9,1914,05
1317,1914-04-01 00:00:00.000000,9.8,1914,04
1318,1914-03-01 00:00:00.000000,9.9,1914,03
1319,1914-02-01 00:00:00.000000,9.9,1914,02
1320,1914-01-01 00:00:00.000000,10.0,1914,01
1321,1913-12-01 00:00:00.000000,10.0,1913,12
1322,1913-11-01 00:00:00.000000,10.1,1913,11
1323,1913-10-01 00:00:00.000000,10.0,1913,10
1324,1913-09-01 00:00:00.000000,10.0,1913,09
1325,1913-08-01 00:00:00.000000,9.9,1913,08
1326,1913-07-01 00:00:00.000000,9.9,1913,07
1327,1913-06-01 00:00:00.000000,9.8,1913,06
1328,1913-05-01 00:00:00.000000,9.7,1913,05
1329,1913-04-01 00:00:00.000000,9.8,1913,04
1330,1913-03-01 00:00:00.000000,9.8,1913,03
1331,1913-02-01 00:00:00.000000,9.8,1913,02
1332,1913-01-01 00:00:00.000000,9.8,1913,01
